tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-12-11 14:26:53.281536,25.919864735286694,1009.4202493117959,17.254862186406786,3,3
2022-12-11 14:27:26.175850,25.971053740974696,1009.4320516369258,17.299982435910625,4,4
2022-12-11 14:27:58.998351,26.61190456416242,1009.4376476500499,17.15766850235889,2,2
2022-12-11 14:29:27.124818,26.142006556225173,1009.4644340022627,17.34657691850982,3,3
2022-12-11 14:30:00.859921,26.21163660731418,1009.4609740149914,17.29351991423379,3,3
2022-12-11 14:30:33.752337,26.284178986899825,1009.4694792570502,17.377272503241553,3,3
2022-12-11 14:32:35.657047,25.730808150515372,1009.502363723805,17.158201489691535,2,2
2022-12-11 14:33:08.552045,26.39790802508363,1009.522583685609,17.283306119422328,3,3
2022-12-11 14:33:41.438289,26.171124256572092,1009.5380652258349,17.191724440242872,4,4
2022-12-11 14:35:40.120569,25.87947925772337,1009.5933326289017,17.239372595532366,2,2
2022-12-11 14:36:13.015643,26.0202589903067,1009.581454073474,17.28139600448699,4,5
2022-12-11 14:36:45.907646,25.972446342117177,1009.5770650145963,17.311190939488643,3,4
2022-12-11 14:37:18.727185,25.991141572285255,1009.586284264665,17.430545850991457,3,3
2022-12-11 14:38:47.516154,25.852555612919705,1009.5766387384108,17.27971013653392,2,2
2022-12-11 14:39:21.251851,26.159646165673237,1009.5628727659303,17.35159682149204,3,3
2022-12-11 14:39:54.145421,26.152218961406085,1009.5664509885655,17.385620141896627,4,4
2022-12-11 14:40:27.038716,26.187962385798325,1009.5657721973209,17.3843900069955,2,2
2022-12-11 14:41:56.280061,26.403815740036773,1009.5956672924516,17.196790305162345,1,1
2022-12-11 14:42:29.180509,26.212438159741048,1009.5846424750198,17.201550070879712,4,4
2022-12-11 14:43:02.073070,26.21163660731418,1009.5651437371992,17.310405442176727,3,3
2022-12-11 14:43:34.897627,26.147576958952595,1009.566339362476,17.352012780653887,2,2
2022-12-11 14:45:16.858861,26.41483005309631,1009.5616833192906,17.081869206239617,4,4
2022-12-11 14:45:49.750513,26.857931385244136,1009.5492761302655,17.092777450202092,3,3
2022-12-11 14:46:22.643448,26.67410752818732,1009.5709698222294,17.14987293596561,2,2
2022-12-11 14:46:55.464394,26.42343904720319,1009.5445403434003,17.349964719470943,3,3
2022-12-11 14:48:24.056686,26.542147753744434,1009.5825095359505,17.163825693529127,2,2
2022-12-11 14:48:56.951381,26.67457172952223,1009.5885746911954,17.194903472625448,3,4
2022-12-11 14:49:29.838704,26.29333591436842,1009.5923678590334,17.290695621839326,3,3
2022-12-11 14:50:02.665414,26.188890786561622,1009.5992646193238,17.389986227634402,2,2
2022-12-11 14:51:28.890599,26.25480725754476,1009.58820505035,17.33142973702859,2,3
2022-12-11 14:52:01.771609,26.21150975727978,1009.610925383676,17.252256720008642,3,3
2022-12-11 14:52:34.669745,26.945918653011383,1009.6301888541832,17.301841762868044,3,3
2022-12-11 14:53:07.491525,26.24877264966937,1009.6292183340058,17.314751602350675,3,3
2022-12-11 14:54:39.698344,26.494334994260296,1009.6106046585497,17.182383033158583,3,3
2022-12-11 14:55:12.591709,26.715885654906103,1009.6249024810244,17.204730118710266,3,3
2022-12-11 14:55:45.477031,26.124113317951046,1009.6317135907829,17.157676960321243,3,3
2022-12-11 14:58:01.295124,26.001226769037295,1009.6317181789536,17.360853587752903,3,3
2022-12-11 14:58:34.182931,26.164161240464935,1009.625863889697,17.282047401140566,3,4
2022-12-11 14:59:07.083433,26.37609061011768,1009.6243466760311,17.40224828926805,3,3
2022-12-11 15:00:48.368313,26.081069276765422,1009.5834155665569,17.31869737723314,2,2
2022-12-11 15:01:21.260210,26.446522252197656,1009.5789076107627,17.18967598333549,4,4
2022-12-11 15:01:54.151144,26.412973245316437,1009.586925774865,17.093198980405788,3,4
2022-12-11 15:04:02.214024,26.112508276326498,1009.6493803166123,17.158080991805942,2,2
2022-12-11 15:04:35.109051,26.48842712592277,1009.6075713294116,17.29706294945261,4,4
2022-12-11 15:05:08.003762,26.642668694361188,1009.655265929942,17.344240280427076,3,3
2022-12-11 15:07:00.836085,26.10242251381014,1009.6706841013372,17.30107165710158,2,2
2022-12-11 15:07:33.731194,26.167874849009436,1009.6590873306809,17.24250850216737,3,4
2022-12-11 15:08:06.623969,26.260377665060677,1009.6610899731163,17.325608618523688,4,4
2022-12-11 15:10:09.870651,26.6072625531041,1009.6817872375437,17.253543501848327,2,2
2022-12-11 15:10:42.767761,26.282195096774842,1009.6942312379684,17.33048453281198,4,4
2022-12-11 15:11:15.661648,26.11170653100035,1009.710187366694,17.295121235785697,5,5
2022-12-11 15:11:48.477161,26.387231417306634,1009.7000922624804,17.39623716908483,2,2
2022-12-11 15:13:12.829547,26.549574980081996,1009.7104650751187,17.169198817444528,2,2
2022-12-11 15:13:45.722885,25.913365921966104,1009.7254779608643,17.26634676594696,3,3
2022-12-11 15:14:18.614004,26.4317946555212,1009.7264406466779,17.349676658083133,3,3
2022-12-11 15:16:16.119970,26.58856792525116,1009.7373438762862,17.15094587973278,3,3
2022-12-11 15:16:49.002641,25.988229156098164,1009.7331849108667,17.372558146210903,4,5
2022-12-11 15:17:21.903152,26.73133101163714,1009.7467095883445,17.31303608296997,3,3
2022-12-11 15:19:26.464586,26.088032288463424,1009.7518069002668,17.329715449951248,2,2
2022-12-11 15:19:59.361911,26.33789919420146,1009.7741259320669,17.294784184261484,3,4
2022-12-11 15:20:32.256883,25.888426099640974,1009.7384520132929,17.443523383145767,4,4
2022-12-11 15:22:36.927250,26.532061996837633,1009.7404597421489,17.30118396995715,3,3
2022-12-11 15:23:09.828929,25.735112882087392,1009.7498877753115,17.368192955523234,5,6
2022-12-11 15:23:42.716094,26.260377665060677,1009.7840514567807,17.319979724460236,4,5
2022-12-11 15:25:37.685372,26.455933082539726,1009.8100187629244,17.371359023506326,3,4
2022-12-11 15:26:10.574392,25.969196939474383,1009.8005198002006,17.38446989311573,3,3
2022-12-11 15:26:43.475985,26.15825356484113,1009.8054906722681,17.40229617759408,3,3
2022-12-11 15:27:16.298197,26.285444501808595,1009.82086032373,17.33600147311323,3,3
2022-12-11 15:28:48.486804,26.167874849009436,1009.7940213349433,17.24250850216737,2,2
2022-12-11 15:29:21.375160,26.811511195016976,1009.8403421258804,17.1394554009923,4,4
2022-12-11 15:29:54.273926,26.38431929345388,1009.8384300927762,17.248138586781597,1,1
2022-12-11 15:31:55.731895,26.303211186422327,1009.8392651551404,17.477907691774195,2,2
2022-12-11 15:32:28.628121,26.24286519743615,1009.8446146948838,17.524987659348216,3,3
2022-12-11 15:33:01.522224,26.21501321187967,1009.8319777495874,17.54281851371033,4,4
2022-12-11 15:35:05.139454,26.49260493208437,1009.8530857698669,17.35883777956655,4,4
2022-12-11 15:35:39.788419,26.3951228229711,1009.8421885603161,17.418477930660526,3,3
2022-12-11 15:36:12.604088,26.122045948393726,1009.8671063503862,17.45981643595792,3,3
